step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,isFraud,isFlaggedFraud
277,CASH_OUT,90915.21,C2020755196,0.0,C129270411,1000180.38,0,0
235,PAYMENT,1817.79,C354759803,10967.0,M788488211,0.0,0,0
186,CASH_OUT,238020.76,C2047797820,0.0,C1052283838,319791.22,0,0
47,TRANSFER,24608.99,C530558325,192421.0,C1727835183,16774.63,0,0
324,TRANSFER,846853.31,C488066961,153918.77,C573284655,948002.51,0,0
356,TRANSFER,26742.49,C898457288,0.0,C437033793,138919.71,0,0
210,PAYMENT,3398.68,C307588422,20941.0,M1372777243,0.0,0,0
237,PAYMENT,26868.13,C1526748281,0.0,M70189100,0.0,0,0
166,PAYMENT,20364.86,C1410344548,28529.0,M1790554545,0.0,0,0
285,PAYMENT,6892.49,C104736442,0.0,M551102260,0.0,0,0
381,CASH_IN,111870.68,C622860509,604.0,C507053146,180481.58,0,0
301,CASH_OUT,154993.31,C1412273998,0.0,C372934692,654793.28,0,0
137,PAYMENT,33587.31,C1884998572,107339.0,M1772480717,0.0,0,0
355,CASH_OUT,48465.73,C977967028,18097.0,C1995016421,0.0,0,0
130,CASH_IN,32097.35,C2099812775,3522799.94,C1792003276,449179.89,0,0
236,PAYMENT,19595.58,C38402030,40198.0,M1195312923,0.0,0,0
370,CASH_OUT,165107.07,C769672166,106710.0,C1722779115,1430480.17,0,0
153,CASH_OUT,53090.99,C1952206545,0.0,C559485820,7410554.18,0,0
133,PAYMENT,10633.85,C218535381,45481.0,M774908918,0.0,0,0
688,CASH_OUT,1883.18,C446004132,21439.0,C984980263,6327616.6,0,0
375,CASH_OUT,93124.43,C1126108302,43956.0,C1264938798,0.0,0,0
22,DEBIT,2812.14,C1346262374,142182.69,C817994260,4425323.37,0,0
378,PAYMENT,23090.13,C1487327017,0.0,M1391971351,0.0,0,0
238,CASH_OUT,132209.99,C565441047,0.0,C1435498611,1471419.25,0,0
345,CASH_IN,320341.56,C981332828,1456174.45,C1254957054,1776472.3,0,0
374,CASH_OUT,26120.81,C797829304,0.0,C396785598,2214679.32,0,0
134,CASH_OUT,2082.27,C748653976,0.0,C1142390645,86568.97,0,0
40,PAYMENT,27423.01,C1090252420,57052.0,M119748522,0.0,0,0
375,PAYMENT,1426.57,C115712312,50543.0,M342112776,0.0,0,0
353,CASH_OUT,124340.76,C1646191519,32.0,C52773405,146386.54,0,0
41,CASH_OUT,554734.3,C1296914170,11573.0,C1881960472,4024449.74,0,0
38,CASH_OUT,328651.12,C1649299926,0.0,C1740645293,1652822.98,0,0
208,CASH_IN,127961.71,C2060847872,172904.0,C161137214,808163.82,0,0
525,CASH_OUT,104081.45,C2031118931,19030.0,C1695445328,0.0,0,0
201,CASH_IN,18112.56,C1972231342,3473941.19,C1786181955,1342552.41,0,0
160,CASH_OUT,405774.89,C137085857,0.0,C1952044850,2558084.99,0,0
403,PAYMENT,3487.33,C1216582901,0.0,M543665456,0.0,0,0
582,PAYMENT,9111.8,C652498084,0.0,M2103681611,0.0,0,0
422,CASH_IN,80618.76,C79735481,3312404.31,C1116716358,84496.41,0,0
582,PAYMENT,4240.38,C1763762669,15184.0,M856838396,0.0,0,0
183,PAYMENT,7113.48,C1358445241,0.0,M1902194219,0.0,0,0
206,CASH_OUT,249384.42,C1403607446,171649.0,C2074472939,125341.41,0,0
138,CASH_IN,78204.74,C420339760,1204971.18,C1579497902,700931.35,0,0
160,CASH_OUT,2066.51,C1588449270,0.0,C620852920,103460.4,0,0
159,CASH_OUT,75191.77,C573663186,0.0,C919820384,1982383.1,0,0
348,TRANSFER,1217301.79,C2104123793,0.0,C1324341882,1285559.86,0,0
405,CASH_OUT,71297.05,C1705891265,151531.03,C1249065979,32058.4,0,0
216,PAYMENT,298.85,C969500889,106184.0,M505642321,0.0,0,0
232,PAYMENT,17509.07,C1402025786,56449.0,M1898678887,0.0,0,0
282,CASH_IN,79449.74,C1265127627,256756.0,C1138429490,50748.96,0,0
325,CASH_OUT,108737.38,C1522537848,0.0,C1681168447,6639258.99,0,0
500,PAYMENT,9604.9,C1048012185,15031.0,M426939704,0.0,0,0
178,CASH_OUT,44507.87,C1029378384,0.0,C152808052,217814.66,0,0
331,PAYMENT,23900.56,C874041588,0.0,M830158292,0.0,0,0
158,PAYMENT,8784.4,C1164039383,0.0,M1284168765,0.0,0,0
258,CASH_OUT,24919.25,C368364420,0.0,C697650617,857335.63,0,0
42,PAYMENT,9850.99,C1015490009,4623.0,M1988538522,0.0,0,0
235,CASH_OUT,29067.32,C613241367,9909.0,C331845680,60525.54,0,0
204,CASH_OUT,196816.99,C571119879,0.0,C1073484131,998069.67,0,0
276,PAYMENT,7684.65,C364928180,20171.0,M1975677454,0.0,0,0
331,CASH_OUT,78041.79,C187874804,299047.0,C1107705218,68509.02,0,0
710,CASH_IN,34595.4,C789161968,90529.0,C1437476844,806557.35,0,0
597,PAYMENT,8474.37,C640009318,1341.0,M162462320,0.0,0,0
354,PAYMENT,14452.42,C1561065402,70053.64,M116492690,0.0,0,0
191,PAYMENT,18374.12,C432907996,127105.0,M361685620,0.0,0,0
311,PAYMENT,14985.88,C1712018269,5091.0,M888744724,0.0,0,0
165,CASH_IN,77708.58,C195023660,3572088.33,C1355626410,4370685.9,0,0
322,CASH_IN,310506.69,C590076641,129824.51,C222506215,960688.55,0,0
129,PAYMENT,21145.18,C1918780660,0.0,M2069480411,0.0,0,0
305,CASH_OUT,255153.24,C92700983,22463.0,C601760693,220919.71,0,0
356,CASH_IN,111416.17,C1156929379,4836303.73,C614463619,1676925.31,0,0
190,PAYMENT,3134.44,C2122058559,49352.05,M1269246589,0.0,0,0
38,CASH_IN,339901.06,C369666827,2574275.65,C2074097921,1062494.31,0,0
239,PAYMENT,7407.47,C837242866,103393.0,M959902504,0.0,0,0
129,CASH_OUT,168939.73,C1322857933,6117.0,C1203860803,1068232.86,0,0
204,CASH_OUT,59682.43,C1578165876,0.0,C568536704,231262.52,0,0
352,CASH_OUT,195915.22,C987307061,0.0,C290083443,726709.29,0,0
377,PAYMENT,2419.95,C162163659,0.0,M1411702020,0.0,0,0
252,PAYMENT,13245.58,C1620699758,146661.51,M1971058051,0.0,0,0
19,PAYMENT,15786.84,C969952669,0.0,M1271481479,0.0,0,0
297,PAYMENT,11545.54,C1858177796,0.0,M1842204088,0.0,0,0
230,CASH_OUT,171733.52,C1631687502,0.0,C831172324,389412.3,0,0
278,PAYMENT,5546.17,C1773455768,191.0,M175567878,0.0,0,0
167,PAYMENT,5685.11,C1736938463,24817.0,M1778073187,0.0,0,0
9,CASH_OUT,319524.43,C453969012,323559.42,C1517466717,441705.57,0,0
306,CASH_IN,278488.44,C1803502482,1222321.12,C1649145712,370887.83,0,0
405,CASH_IN,41100.64,C1573797668,2676048.96,C563634065,258090.71,0,0
132,PAYMENT,28334.06,C1444433629,11637.0,M2036105170,0.0,0,0
376,PAYMENT,4625.95,C315106967,0.0,M796957003,0.0,0,0
282,PAYMENT,5496.27,C1521481019,5027.0,M1858186973,0.0,0,0
239,PAYMENT,4455.09,C1196441039,471.0,M2017640012,0.0,0,0
182,CASH_OUT,251295.76,C984455934,0.0,C532047179,968054.87,0,0
235,CASH_IN,227621.31,C1569801268,4872180.03,C1592343561,547964.24,0,0
252,PAYMENT,25855.31,C1510144564,3141.0,M885412485,0.0,0,0
201,PAYMENT,3671.39,C1567359550,0.0,M1786288358,0.0,0,0
357,PAYMENT,2061.42,C1871314922,4046.0,M1212696175,0.0,0,0
404,CASH_OUT,137960.87,C878666263,0.0,C1504603249,243179.37,0,0
178,CASH_OUT,226075.09,C390164287,0.0,C989085476,353018.02,0,0
380,CASH_OUT,461115.36,C104990127,0.0,C800281454,10494071.84,0,0
211,PAYMENT,7309.85,C1701551031,12574.88,M1726792596,0.0,0,0
235,CASH_IN,207453.49,C393011949,32346320.32,C1457580807,226171.06,0,0
137,CASH_IN,170604.05,C1570070891,982513.05,C637813406,773081.62,0,0
188,CASH_OUT,41681.37,C568667276,0.0,C1577944512,1429735.11,0,0
203,TRANSFER,307769.4,C1751420659,34330.0,C893501921,0.0,0,0
371,CASH_OUT,499716.08,C612605668,593.0,C535898635,4102803.53,0,0
210,PAYMENT,26506.08,C1538614052,0.0,M144662001,0.0,0,0
522,CASH_IN,277518.21,C1279157048,9563351.02,C1761741722,7503304.25,0,0
255,CASH_OUT,190007.79,C1938877382,13260.0,C2101342354,510296.83,0,0
132,CASH_IN,144762.49,C1560494314,1538583.51,C22533055,12128031.65,0,0
383,PAYMENT,5500.19,C874192139,107124.0,M58630071,0.0,0,0
286,CASH_OUT,56148.43,C251869656,0.0,C1078227377,186913.5,0,0
20,CASH_OUT,30804.52,C2031401455,39406.0,C487776685,1606947.09,0,0
300,CASH_IN,76191.76,C1553964815,1259607.94,C1543505376,3016355.84,0,0
10,PAYMENT,53202.19,C133259311,419239.31,M480477383,0.0,0,0
265,CASH_IN,60624.28,C2126778824,7241773.98,C2011993888,1947176.38,0,0
18,PAYMENT,1835.95,C1084085181,0.0,M1407947836,0.0,0,0
278,CASH_OUT,101819.01,C1370501227,15739.0,C828769106,0.0,0,0
19,CASH_IN,155089.76,C1349854791,11507.0,C133385139,446015.34,0,0
215,PAYMENT,6806.34,C682358934,95731.0,M475280962,0.0,0,0
18,PAYMENT,10201.91,C826908357,0.0,M401497719,0.0,0,0
236,PAYMENT,5636.0,C390106393,0.0,M706447450,0.0,0,0
156,CASH_IN,133499.61,C1632772355,2338688.5,C1585592207,1905816.53,0,0
352,CASH_OUT,29586.98,C1132611929,0.0,C1409246225,1390544.55,0,0
402,CASH_OUT,264671.36,C1278682413,0.0,C738020867,426701.48,0,0
355,PAYMENT,7975.63,C1933678532,251.0,M2036077657,0.0,0,0
232,CASH_OUT,94714.55,C670005996,0.0,C1152030337,1998176.23,0,0
282,PAYMENT,9873.78,C2083474321,103095.0,M44040247,0.0,0,0
330,CASH_OUT,6832.71,C699352199,0.0,C2084088857,3469056.16,0,0
34,CASH_OUT,191754.95,C1303952429,0.0,C331931205,2755202.77,0,0
131,CASH_OUT,146767.95,C293470348,4742.76,C1544367069,452761.75,0,0
163,PAYMENT,4083.62,C523571298,129831.45,M872672870,0.0,0,0
205,TRANSFER,294727.57,C882597826,0.0,C25724948,1137162.07,0,0
403,TRANSFER,633458.96,C1852256643,10294.0,C2061061377,814451.73,0,0
307,CASH_IN,259824.6,C1652002054,828738.31,C849511305,481037.02,0,0
11,PAYMENT,2926.89,C746676124,15712.0,M642453217,0.0,0,0
182,PAYMENT,5048.04,C1238323718,0.0,M763658395,0.0,0,0
18,PAYMENT,19922.19,C243523382,144151.0,M1098204409,0.0,0,0
212,CASH_OUT,28447.57,C430936310,8025.0,C1349582429,0.0,0,0
186,CASH_OUT,41573.99,C1939731375,10635.0,C2026549236,401357.78,0,0
258,CASH_OUT,114955.59,C583782814,0.0,C1965558208,1073738.49,0,0
300,PAYMENT,3503.6,C1694173733,25913.0,M176497136,0.0,0,0
379,CASH_OUT,153327.39,C1623427636,0.0,C1680220901,1397086.21,0,0
204,CASH_OUT,71435.95,C470344150,0.0,C1713125467,1926848.73,0,0
287,CASH_OUT,36683.14,C51026304,27567.0,C1804947594,175002.68,0,0
396,PAYMENT,2728.32,C1644490663,0.0,M811698501,0.0,0,0
178,PAYMENT,23702.89,C401756090,0.0,M243044639,0.0,0,0
300,CASH_OUT,406445.72,C1092460149,147.0,C1724984241,776568.44,0,0
11,CASH_IN,240626.24,C772061211,186310.36,C1958878239,51160.0,0,0
158,CASH_OUT,199984.34,C421873737,58.0,C1672350933,197596.94,0,0
159,PAYMENT,1196.76,C1377182061,0.0,M683987279,0.0,0,0
546,CASH_IN,222713.4,C184977652,12950968.72,C2046733751,2811914.94,0,0
350,CASH_OUT,59356.78,C1477223801,16812.0,C1474514393,219305.23,0,0
274,CASH_OUT,439325.66,C496232710,0.0,C999026688,2831917.63,0,0
373,CASH_OUT,24662.59,C802663729,10584.0,C272008695,0.0,0,0
710,CASH_OUT,60937.96,C239950703,123.0,C1547199310,0.0,0,0
1,CASH_IN,34638.53,C1950246647,2124163.23,C195600860,287548.75,0,0
10,CASH_OUT,249448.47,C10106023,371105.76,C1106741114,0.0,0,0
180,CASH_IN,257947.03,C1539841202,6852356.65,C1776856780,3208110.9,0,0
278,CASH_IN,50168.67,C548237537,3506139.0,C1387567249,1421287.54,0,0
355,PAYMENT,22953.26,C359256395,1609.0,M781764223,0.0,0,0
36,CASH_OUT,289708.46,C1426507356,300819.0,C348851181,0.0,0,0
238,TRANSFER,615024.48,C752871178,89782.28,C211026394,1156170.47,0,0
180,CASH_IN,267862.23,C782874336,11928.0,C1388312374,3152371.51,0,0
253,CASH_IN,84350.44,C85537184,5134.0,C373385386,1822.0,0,0
354,PAYMENT,9144.0,C1610081881,0.0,M569847651,0.0,0,0
33,CASH_IN,414627.01,C841813275,20495.0,C570328345,0.0,0,0
207,CASH_OUT,197543.85,C120234870,0.0,C1631095279,3805977.91,0,0
129,CASH_IN,197342.52,C1036878348,7578207.42,C387280955,438963.63,0,0
355,CASH_OUT,49259.37,C703657309,34581.81,C1408582323,3876000.45,0,0
307,CASH_IN,21293.65,C2072220967,1809351.75,C1407060930,642495.9,0,0
330,CASH_IN,303669.0,C278299142,581.0,C758650348,451640.68,0,0
184,CASH_OUT,337638.58,C1694965450,0.0,C1302532084,3040995.35,0,0
10,PAYMENT,11561.8,C1372243372,152890.0,M2129152127,0.0,0,0
233,CASH_IN,76699.66,C2130096694,156382.0,C1665942460,20443.0,0,0
280,PAYMENT,4520.05,C1393986697,0.0,M1082728068,0.0,0,0
327,PAYMENT,38893.94,C1924930093,48273.0,M1186603854,0.0,0,0
586,CASH_IN,150568.29,C1762307825,317395.42,C955378943,400685.94,0,0
251,CASH_OUT,199638.14,C141801481,0.0,C1643758648,212708.16,0,0
156,CASH_IN,101207.54,C1848914291,1021156.78,C1224363628,133542.34,0,0
302,CASH_IN,376274.67,C2007451758,18.0,C394989509,0.0,0,0
279,CASH_IN,83510.17,C427586231,143965.0,C1414789295,1019516.88,0,0
525,CASH_OUT,38449.51,C1971695092,0.0,C1552646132,39013.26,0,0
397,PAYMENT,10632.27,C697014204,0.0,M1694172572,0.0,0,0
378,CASH_OUT,98598.05,C394253431,461.37,C368380512,291631.35,0,0
160,CASH_OUT,164045.55,C746479730,38983.0,C322833925,1733915.86,0,0
162,CASH_OUT,12619.83,C247367658,51569.0,C815431702,6831679.64,0,0
328,PAYMENT,12116.66,C53309440,0.0,M1595447658,0.0,0,0
569,TRANSFER,357976.78,C250963952,0.0,C1034863010,659145.1,0,0
306,CASH_OUT,165900.56,C612530749,41146.0,C2031806087,65172.83,0,0
157,PAYMENT,3785.4,C32714858,246084.0,M21372885,0.0,0,0
206,CASH_IN,48069.61,C936533874,15422310.0,C1012425371,654122.97,0,0
327,CASH_OUT,48321.65,C293972369,11164.0,C1963643612,2080156.88,0,0
41,CASH_IN,1855.94,C2074833188,41357.0,C1033474396,0.0,0,0
298,PAYMENT,67803.17,C1520310847,0.0,M1518066196,0.0,0,0
383,PAYMENT,4919.96,C948020386,0.0,M1141349483,0.0,0,0
397,PAYMENT,58913.33,C316954228,0.0,M266510527,0.0,0,0
395,CASH_IN,88273.3,C2115259966,3839427.29,C1101821344,407401.38,0,0
40,PAYMENT,21570.85,C1031209039,17366.0,M1905245306,0.0,0,0
186,CASH_OUT,254552.51,C151981599,51527.0,C174981816,657840.52,0,0
145,CASH_IN,72779.97,C118048330,6033096.16,C2041397391,196294.98,0,0
249,CASH_IN,328193.6,C70177473,22470927.15,C177482556,440182.57,0,0
34,CASH_OUT,46167.73,C606061183,40134.0,C1887684539,855740.4,0,0
280,TRANSFER,431759.44,C446253193,11027.0,C424243897,1773881.21,0,0
226,CASH_OUT,73057.43,C1462694852,0.0,C609696734,1081957.34,0,0
207,PAYMENT,1839.06,C176540053,0.0,M54119799,0.0,0,0
355,CASH_OUT,423841.28,C1223363963,62780.0,C486058274,7502.49,0,0
230,PAYMENT,8159.41,C1656478605,44534.28,M753720942,0.0,0,0
379,PAYMENT,2678.48,C432060363,15913.76,M359248674,0.0,0,0
155,CASH_IN,280215.72,C1688495558,4731303.13,C1975298587,3608063.23,0,0
212,CASH_OUT,88873.83,C437587146,0.0,C1218801136,254292.48,0,0
347,CASH_OUT,261639.44,C250501442,87327.0,C121393835,1412354.88,0,0
381,PAYMENT,9407.11,C631899027,0.0,M244857291,0.0,0,0
131,CASH_OUT,55112.04,C363259437,62950.81,C1095153062,2047700.46,0,0
279,CASH_OUT,102514.38,C1743483127,21050.0,C1678745497,0.0,0,0
298,PAYMENT,31253.93,C304043641,224.0,M233386341,0.0,0,0
163,CASH_OUT,59462.72,C727916207,0.0,C1952217010,4640348.74,0,0
159,PAYMENT,5331.0,C68165244,16145.0,M2127496973,0.0,0,0
139,CASH_IN,133267.38,C1475435532,18960283.79,C166847480,403448.94,0,0
384,PAYMENT,10481.98,C1850920275,31214.0,M2125603376,0.0,0,0
371,CASH_OUT,136733.09,C100475108,12942.0,C1190259274,0.0,0,0
202,PAYMENT,5144.82,C404409034,302364.0,M621977880,0.0,0,0
209,CASH_OUT,168362.18,C91213121,0.0,C2135689081,244984.49,0,0
493,PAYMENT,33633.93,C997328585,106429.0,M1176250976,0.0,0,0
18,PAYMENT,4726.61,C976873829,0.0,M1252281222,0.0,0,0
692,CASH_IN,74369.14,C40149685,51920.0,C1170537603,0.0,0,0
182,TRANSFER,718679.06,C1074270454,0.0,C2045649928,7967965.83,0,0
9,PAYMENT,10034.51,C51010876,2645937.03,M1930562289,0.0,0,0
326,PAYMENT,43682.62,C710790154,0.0,M11164770,0.0,0,0
714,CASH_IN,51334.24,C927915905,20597.0,C571654583,2949209.84,0,0
353,CASH_IN,137707.38,C122664507,3739394.59,C1490839629,846666.98,0,0
154,CASH_OUT,98960.36,C539836325,983.0,C1513577837,0.0,0,0
396,CASH_OUT,173290.12,C1459110049,0.0,C661612543,268905.77,0,0
18,CASH_IN,82682.33,C1592865627,124573.81,C1173347036,683.47,0,0
258,PAYMENT,7805.89,C223169819,0.0,M1579176251,0.0,0,0
349,TRANSFER,184534.7,C1164524185,378.0,C1981906195,4798540.84,0,0
133,CASH_OUT,192583.85,C1818527329,20666.0,C1390573033,19322.0,0,0
185,CASH_OUT,120581.4,C1355385198,0.0,C64037892,276874.77,0,0
333,PAYMENT,17214.48,C1807812410,9198.0,M1794281101,0.0,0,0
334,PAYMENT,7582.96,C1686690786,867.0,M1803888122,0.0,0,0
307,CASH_IN,91706.94,C798785383,19861.0,C2140257036,999548.33,0,0
40,PAYMENT,5317.07,C1714187758,3237.83,M1806972314,0.0,0,0
298,PAYMENT,26644.57,C1242136711,70590.75,M740581115,0.0,0,0
208,CASH_IN,21163.06,C1484512079,108.0,C173101742,769505.97,0,0
187,CASH_OUT,122027.32,C1861972548,5852.0,C1885660531,99982.14,0,0
180,PAYMENT,4462.73,C647763851,0.0,M1175360648,0.0,0,0
44,PAYMENT,1536.67,C1392198992,163949.52,M1188773149,0.0,0,0
263,CASH_OUT,188291.85,C708875706,764.0,C2108114347,0.0,0,0
552,CASH_IN,388273.34,C498363022,10003132.4,C1604316799,2423223.71,0,0
376,CASH_OUT,159212.55,C1461186842,0.0,C74463565,410736.3,0,0
356,TRANSFER,479716.51,C785405676,0.0,C421219978,952175.0,0,0
39,TRANSFER,445512.68,C1832977265,361253.87,C324624969,1056165.91,0,0
206,PAYMENT,452.55,C243808472,0.0,M505118084,0.0,0,0
355,PAYMENT,8572.3,C1176640728,81350.0,M911415590,0.0,0,0
252,CASH_OUT,90040.51,C2119206892,0.0,C1383253352,923337.92,0,0
130,CASH_IN,121717.07,C1627334769,6595257.45,C606008192,193514.45,0,0
350,PAYMENT,7174.65,C2096832021,0.0,M349739106,0.0,0,0
327,CASH_IN,83996.26,C898864202,5302883.57,C1432458964,9813183.24,0,0
709,CASH_OUT,337871.96,C1609694581,10853.0,C1966723609,0.0,0,0
135,CASH_OUT,229935.97,C687936850,39961.0,C1453040813,207828.05,0,0
299,CASH_OUT,70417.43,C626843177,0.0,C202180351,91799.98,0,0
354,CASH_OUT,202669.36,C1403701261,20489.0,C1238603225,173292.93,0,0
10,CASH_OUT,232070.58,C672083428,57745.0,C1825059006,11722417.12,0,0
275,CASH_OUT,60826.05,C1176269830,15632.0,C1371921519,773225.06,0,0
96,CASH_OUT,233304.33,C160823268,0.0,C1014130200,246357.49,0,0
192,PAYMENT,2584.45,C67009681,3841.14,M1532658620,0.0,0,0
396,CASH_IN,285012.35,C447573384,7325007.71,C670291573,552879.64,0,0
684,CASH_IN,25228.44,C1899698219,10200780.31,C2126372533,2881419.96,0,0
239,CASH_OUT,47236.69,C876682798,0.0,C248626167,2724090.93,0,0
352,CASH_IN,322715.17,C224447285,76269.0,C964213951,77154.46,0,0
182,CASH_OUT,259008.58,C505537178,626.0,C1601339598,0.0,0,0
347,PAYMENT,16685.79,C1556168090,95.0,M107975816,0.0,0,0
249,CASH_IN,89806.3,C1829402306,547.0,C84774554,628171.71,0,0
8,CASH_IN,294042.99,C1051707374,10653806.45,C1379031360,2507031.82,0,0
23,PAYMENT,13209.02,C179517851,5045.0,M1683680581,0.0,0,0
253,CASH_OUT,240943.68,C738252567,58020.02,C965967176,1308020.79,0,0
252,CASH_OUT,158451.62,C1488772728,87524.0,C255734594,0.0,0,0
256,PAYMENT,2556.96,C2009776712,0.0,M562989736,0.0,0,0
373,CASH_IN,55511.75,C1764040709,25795.0,C44332837,403863.15,0,0
316,CASH_OUT,1340263.67,C147611805,1340263.67,C1596756534,371963.94,1,0
177,PAYMENT,24538.94,C400241320,0.0,M1282598324,0.0,0,0
327,CASH_OUT,346158.77,C1417125573,605903.0,C1770918308,0.0,0,0
331,CASH_IN,266476.87,C737241080,50408.0,C1451044737,2081687.14,0,0
332,CASH_OUT,68045.01,C807201466,0.0,C1034820418,779460.97,0,0
322,PAYMENT,44613.14,C528412165,0.0,M355920313,0.0,0,0
346,PAYMENT,1987.06,C1039660432,13798.0,M747653054,0.0,0,0
330,TRANSFER,806119.93,C607553021,0.0,C1166037469,1222792.89,0,0
596,PAYMENT,8662.71,C1756682672,132.0,M2065397701,0.0,0,0
520,PAYMENT,712.93,C658899904,418731.68,M1121031482,0.0,0,0
254,CASH_IN,75257.46,C612498924,91.0,C1308219868,0.0,0,0
162,CASH_IN,134573.72,C318871065,716130.08,C1259154316,8628661.41,0,0
236,CASH_IN,177405.69,C516602316,453234.27,C890731089,25465104.81,0,0
306,CASH_OUT,40338.26,C1933477695,0.0,C1239485029,47490.65,0,0
405,PAYMENT,10271.97,C1022994402,4584.0,M1900703664,0.0,0,0
181,CASH_OUT,200727.18,C355300739,0.0,C1038405039,2894002.49,0,0
382,PAYMENT,4290.53,C275619840,0.0,M226876235,0.0,0,0
308,PAYMENT,27721.79,C1866216468,237580.7,M1951248531,0.0,0,0
279,TRANSFER,119666.58,C1299513214,242868.32,C916551441,1767432.75,0,0
34,CASH_OUT,1552.54,C1120903847,175633.84,C690031047,161296.93,0,0
165,TRANSFER,588401.54,C1470803308,249978.28,C131609754,607202.97,0,0
11,PAYMENT,5673.68,C518567782,0.0,M1350806838,0.0,0,0
331,CASH_OUT,183267.89,C1482523522,36639.0,C376269381,0.0,0,0
238,PAYMENT,888.81,C6700924,54.0,M1077141052,0.0,0,0
189,PAYMENT,8579.85,C445828810,172.0,M1660456975,0.0,0,0
307,TRANSFER,566009.72,C958465986,64452.0,C687467201,4960230.92,0,0
228,CASH_IN,188096.53,C378159552,14934.0,C849711355,22977.83,0,0
17,CASH_IN,136745.28,C50156548,3928221.6,C1352700528,3912799.55,0,0
277,CASH_OUT,85210.69,C464693472,1051.0,C1458704238,392791.51,0,0
354,CASH_IN,134213.72,C1885070772,101222.0,C1680600358,1476144.35,0,0
330,CASH_OUT,58878.42,C710163982,0.0,C238044165,3272248.53,0,0
189,CASH_IN,208745.63,C1038732525,186217.44,C1333805030,1008438.56,0,0
394,CASH_OUT,136881.75,C103609814,33105.0,C593573623,338120.37,0,0
19,CASH_OUT,73655.85,C62876751,0.0,C2120733371,1778173.51,0,0
238,TRANSFER,267648.69,C2016875503,0.0,C1282011832,588885.74,0,0
514,PAYMENT,9508.56,C1744722557,14643.0,M1865238818,0.0,0,0
235,PAYMENT,20231.37,C1175459983,125.0,M1336899873,0.0,0,0
160,PAYMENT,6297.69,C571880902,0.0,M1624064046,0.0,0,0
179,PAYMENT,8350.7,C844122820,21371.0,M1405816138,0.0,0,0
160,PAYMENT,9900.27,C513194332,0.0,M32749241,0.0,0,0
552,PAYMENT,10085.08,C1840691995,99973.0,M1004069575,0.0,0,0
132,CASH_IN,97393.48,C2120294178,10115506.3,C1396181677,131422.75,0,0
346,CASH_OUT,430331.03,C1428351118,0.0,C834582395,488205.44,0,0
177,CASH_IN,339284.28,C1348394842,154080.0,C916221467,3845390.5,0,0
11,PAYMENT,2972.37,C913131219,546745.24,M818198239,0.0,0,0
305,PAYMENT,9674.64,C1867797525,0.0,M1711280363,0.0,0,0
131,CASH_OUT,494880.82,C1736135529,12212.0,C141857511,0.0,0,0
385,PAYMENT,7825.59,C760419689,0.0,M1826337596,0.0,0,0
19,PAYMENT,10924.36,C204997484,21909.26,M307659571,0.0,0,0
352,PAYMENT,15243.13,C768846189,42202.0,M1401165090,0.0,0,0
257,PAYMENT,3758.54,C771606953,0.0,M1420043959,0.0,0,0
16,PAYMENT,24652.16,C275843704,0.0,M221315956,0.0,0,0
522,CASH_OUT,179227.58,C799791390,0.0,C1496056341,1689855.65,0,0
210,PAYMENT,3940.52,C1854142578,0.0,M1984171939,0.0,0,0
37,CASH_IN,387973.01,C489794250,30763.0,C1973065432,0.0,0,0
36,CASH_IN,195032.93,C1878171328,5252929.17,C239786772,4732379.2,0,0
381,CASH_IN,100196.53,C1762824283,10529897.56,C291059653,1498574.06,0,0
189,PAYMENT,22622.1,C1917186770,102.0,M1955531492,0.0,0,0
210,PAYMENT,9202.2,C1256778277,10300.0,M519115830,0.0,0,0
39,CASH_OUT,95825.19,C1713923634,0.0,C1684467021,1496588.37,0,0
161,TRANSFER,491595.42,C676398011,100015.0,C1371162684,719554.42,0,0
332,CASH_IN,418888.29,C1414830596,1797822.78,C2058868178,8200377.13,0,0
137,CASH_IN,162728.67,C1361019380,21001.0,C275600354,0.0,0,0
283,CASH_OUT,137779.76,C21737288,3181.0,C588023772,88611.69,0,0
13,CASH_OUT,201315.55,C1717565707,0.0,C1137350304,247234.86,0,0
36,PAYMENT,5293.65,C1812032268,27380.86,M642221644,0.0,0,0
227,PAYMENT,6005.53,C1448773746,34357.0,M1638137930,0.0,0,0
325,PAYMENT,5625.85,C1622648849,0.0,M672777452,0.0,0,0
281,PAYMENT,19412.31,C515220163,0.0,M320309989,0.0,0,0
273,PAYMENT,5999.38,C1156182988,22051.0,M344582325,0.0,0,0
156,CASH_IN,316489.4,C955049917,5366700.94,C755196725,3145209.03,0,0
215,CASH_IN,61655.44,C834062443,4502208.87,C2035209413,2133870.34,0,0
372,TRANSFER,224881.84,C1679103029,24948.53,C355524067,303771.84,0,0
42,CASH_OUT,25938.15,C1752118266,3824.0,C1360884032,1545647.88,0,0
323,CASH_OUT,69862.04,C457556454,0.0,C130613749,504852.92,0,0
202,PAYMENT,22915.21,C383817816,0.0,M1772041784,0.0,0,0
36,CASH_IN,68484.23,C1016681133,12530.0,C1291052452,7499684.33,0,0
525,PAYMENT,8300.24,C169943861,0.0,M928563698,0.0,0,0
44,PAYMENT,6227.06,C1510123098,119989.0,M434450306,0.0,0,0
181,PAYMENT,5109.7,C1162672085,0.0,M1973184244,0.0,0,0
